id,type_ids,latitude,longitude,unverified,description,season_start,season_stop,no_season,author,address,created_at,updated_at,access,import_link,original_ids,hidden
2112,61,46.874249,-96.793518,FALSE,Red Raven Espresso Parlor (in Alley),,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-06 04:01:03 UTC,,https://fallingfruit.org/imports/44,,FALSE
2113,61,46.874187,-96.78801,FALSE,Main Ave & 6th St S,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-08 21:57:28 UTC,,https://fallingfruit.org/imports/44,,FALSE
2114,61,46.877106,-96.787407,FALSE,HoDo,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-02 20:59:05 UTC,,https://fallingfruit.org/imports/44,,FALSE
2115,61,46.878788,-96.787735,FALSE,Atomic Coffee,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-06 23:08:14 UTC,,https://fallingfruit.org/imports/44,,FALSE
2116,61,46.877052,-96.788383,FALSE,102 Broadway (on 1st Ave),,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-06 02:56:29 UTC,,https://fallingfruit.org/imports/44,,FALSE
2117,61,46.87891,-96.78759,FALSE,3rd Ave & Broadway,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-05 06:55:09 UTC,,https://fallingfruit.org/imports/44,,FALSE
2118,61,46.881989,-96.787857,FALSE,Josie's Corner,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-03 13:04:07 UTC,,https://fallingfruit.org/imports/44,,FALSE
2119,61,46.87999,-96.787865,FALSE,Spicy Pie,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-02 07:12:02 UTC,,https://fallingfruit.org/imports/44,,FALSE
2120,61,46.872131,-96.786201,FALSE,By the childcare door at the Downtown YMCA,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-06 17:46:25 UTC,,https://fallingfruit.org/imports/44,,FALSE
2121,61,46.873909,-96.791214,FALSE,Nichole's Fine Pastry,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-02 23:37:00 UTC,,https://fallingfruit.org/imports/44,,FALSE
2122,50,46.87595,-96.790688,FALSE,Triangle Park. Purple Kale,,,FALSE,Lauryn,,2013-02-07 07:11:39 UTC,2013-09-14 11:17:51 UTC,,https://fallingfruit.org/imports/44,,FALSE
2123,187,46.874554,-96.794357,FALSE,10th St S & Main Ave,,,,Lauryn,,2013-02-07 07:11:39 UTC,2016-12-07 03:43:24 UTC,,https://fallingfruit.org/imports/44,,FALSE
593921,48,43.2623636,-92.820882,FALSE,,August,September,FALSE,,Cedar Hill Golf Course,2013-04-24 05:54:31 UTC,2016-12-03 23:09:19 UTC,Public,,,FALSE
593970,122,44.78415004,-93.12526703,FALSE,Scattered Raspberry bushes in forest.,July,September,FALSE,,,2013-04-24 17:54:57 UTC,2016-12-03 23:11:05 UTC,,,,FALSE
593973,96,45.05752612,-92.81541664,FALSE,,,,FALSE,,,2013-04-24 18:02:28 UTC,2016-12-03 23:27:28 UTC,,,,FALSE
593974,96,45.05752371,-92.81365443,FALSE,,,,FALSE,,,2013-04-24 18:03:41 UTC,2016-12-03 23:12:14 UTC,,,,FALSE
606349,114,44.65682489,-93.24330568,FALSE,In front of the fire department are some edible crab apples - great for a sour snack and for baking.,,,FALSE,,,2013-07-02 17:22:04 UTC,2013-07-02 17:22:04 UTC,Public,,,FALSE
606497,62,44.939057,-93.287245,FALSE,"Cherry trees - White Gold (sweet), Kristin (sweet), Morello (sour)  On PRIVATE property.  Must have permission or be invited to harvest.",June,July,FALSE,,"3510 Garfield Avenue, Minneapolis, MN 55408",2013-07-07 03:51:40 UTC,2013-07-07 03:51:40 UTC,Private,,,FALSE
606498,122,44.93897861,-93.28714907,FALSE,"Red raspberries  -- generally prolific.  Fruit appears on new growth, so harvest depends on appropriate pruning after the previous year's harvest season. On private property. Must have permission or invited to harvest the fruit.",July,July,FALSE,,"3510 Garfield Avenue South, Minneapolis, MN 55408",2013-07-07 03:59:24 UTC,2013-07-07 04:02:29 UTC,,,,FALSE
606499,"122, 126, 62",44.93892925,-93.28733683,FALSE,"3 Cherry varieties:  White Gold (sweet), Kristin (sweet), Morello (sour)  White Gold and Kristin ripen in June.  Morello ripens in July
Wild gooseberries -- small fruit, green early in the season and dark purplish later.
Raspberries:  Red.  Sweet. Can be very proific depending on how well it was pruned the previous season.

Private property.  Must have permission or be invited to harvest the fruit.",June,July,FALSE,,"3510 Garfield Avenue, Minneapolis, MN 55408",2013-07-07 04:09:36 UTC,2013-07-07 04:14:47 UTC,Private,,,FALSE
606539,121,44.94171637,-93.23989391,FALSE,,July,,FALSE,,"2206 E 34th Street, Minneapolis, MN 55407",2013-07-08 01:04:33 UTC,2013-07-08 01:04:33 UTC,,,,FALSE
606711,115,44.93602048,-93.17026377,FALSE,4 Service berry trees along the tennis courts,July,July,FALSE,,,2013-07-11 21:53:37 UTC,2013-07-11 21:53:37 UTC,,,,FALSE
607006,115,44.97484386,-93.23457241,FALSE,,June,July,FALSE,,Along Scholars Walk between Tate and Vincent Halls,2013-07-28 16:07:13 UTC,2013-07-28 16:07:13 UTC,Public,,,FALSE
607008,115,44.97485904,-93.23063493,FALSE,,July,June,FALSE,,"Along the Scholars Walk, south of the Physics and Nanotechnology building",2013-07-28 16:11:10 UTC,2013-07-28 16:11:10 UTC,Public,,,FALSE
607744,96,44.96363423,-93.24324851,FALSE,in the parking lot behind the apartment building.  If you are exiting the buildings back door it is approximately straight ahead.,,,FALSE,,"904 25th ave SE, Minneapolis, MN",2013-08-27 13:42:44 UTC,2014-04-13 16:15:45 UTC,Private,,,FALSE
656852,629,44.76576079,-92.93711543,FALSE,Wild grape vines planted by park staff along the gatherning center building.,,,FALSE,,,2013-10-14 15:09:05 UTC,2013-10-14 15:09:05 UTC,Public,,,FALSE
656853,119,44.76582078,-92.93707654,FALSE,,,,FALSE,,,2013-10-14 15:10:40 UTC,2013-10-14 15:10:40 UTC,Public,,,FALSE
656854,117,44.76558845,-92.93801531,FALSE,,,,FALSE,,,2013-10-14 15:11:43 UTC,2013-10-14 15:11:43 UTC,Public,,,FALSE
656855,82,44.76584077,-92.93701887,FALSE,,,,FALSE,,,2013-10-14 15:15:17 UTC,2013-10-14 15:15:17 UTC,,,,FALSE
656856,156,44.76594646,-92.93623298,FALSE,,,,FALSE,,,2013-10-14 15:16:10 UTC,2013-10-14 15:16:10 UTC,,,,FALSE
656857,156,44.76608262,-92.93615118,FALSE,,,,FALSE,,,2013-10-14 15:16:44 UTC,2013-10-14 15:16:44 UTC,Public,,,FALSE
662731,2,44.962591,-93.241155,FALSE,"Seward Cafe: Gives away their free food right when they close (3pm M-F, 4pm Saturday and Sunday). You have to get there right away to count on getting some food, though. *this no longer happens",,,TRUE,,,2014-02-09 03:59:52 UTC,2018-01-21 18:39:16 UTC,,https://fallingfruit.org/imports/281,,FALSE
662732,2,44.926642,-93.145934,FALSE,"Trader Joe's: You'll have to go through their bags pretty thoroughly, but you'll rarely be disappointed. It's gotten to be a pretty popular spot, so please, make sure you are as inconspicuous as possible, re-tie the bags, and go a while after they've closed. (Their truck drivers and workers are often there a little later, so give it some time.)",,,TRUE,,,2014-02-09 03:59:53 UTC,2016-12-02 02:53:20 UTC,,https://fallingfruit.org/imports/281,,FALSE
662734,2,44.940292,-93.166781,FALSE,"Breadsmith: Good if you want a ton of bread. It's not hard to dumpster here, and the workers are nice and sometimes just give away old bread after closing.",,,TRUE,,,2014-02-09 03:59:53 UTC,2016-12-08 19:04:43 UTC,,https://fallingfruit.org/imports/281,,FALSE
666048,92,44.95830338,-93.29546392,FALSE,Walked past it often last year; never saw anyone harvesting! Drops fruit all over the sidewalk.,,,FALSE,,,2014-05-03 01:59:16 UTC,2014-05-03 01:59:16 UTC,Private but overhanging,,,FALSE
667310,111,44.80541755,-93.32119167,FALSE,"Back section of the park, low branches for easy picking. ",,,FALSE,,Yorknine Park,2014-08-07 20:06:23 UTC,2014-08-07 20:06:23 UTC,Public,,,FALSE
1062729,156,44.81633599,-93.18289437,TRUE,"I found a few plants growing along the edge of the forest in one of the old picnic areas. At the time there wasn't quite enough to harvest without killing off the forests only supply. I haven't seen it since, but there's a possibility that there's more growing around the park.",,,FALSE,,,2015-01-13 19:53:46 UTC,2015-01-13 19:53:46 UTC,,,,FALSE
1064360,1336,44.91031358,-93.06575418,FALSE,Just a couple of plants. Not enough to be worth a trip. I've found most asparagus in this area of Minnesota to be like that... just a plant here and there.,May,June,FALSE,,,2015-06-29 14:29:10 UTC,2015-06-29 14:29:10 UTC,Public,,,FALSE
1068120,114,47.50220403,-92.52080038,FALSE,"Large apple tree. Bright red, medium size apples when ripe.",September,October,FALSE,,,2015-11-25 11:30:36 UTC,2015-11-25 11:31:40 UTC,Public,,,FALSE
657073,14,44.9374483,-93.16203475,FALSE,"Apple Tree.  Unripe fruit were very tart, but once ripe (picked just around frost time in the fall) were crisp, sweet, and balance the tartness well.",September,October,FALSE,A local yokel,"Alley between Goodrich and Farimount, West side of Pascal",2013-10-23 04:44:08 UTC,2013-10-23 04:44:08 UTC,Private,,,FALSE
657130,16,44.78140478,-93.15438241,FALSE,Assorted Wild Grape plants along the prairie trail.,July,October,FALSE,Bryan Dresselhaus,,2013-10-28 00:25:05 UTC,2013-10-28 00:25:05 UTC,Public,,,FALSE
1065398,111,44.95389741,-93.31163401,FALSE,,,,,Cathy P,,2015-08-03 22:59:10 UTC,2015-08-03 22:59:10 UTC,,,,FALSE
1065399,114,44.95389741,-93.31163401,FALSE,"Good-sized fruit, about golf ball size.",,,,Cathy P,,2015-08-03 23:01:27 UTC,2015-08-03 23:01:27 UTC,,,,FALSE
1065400,111,44.95389741,-93.31163401,FALSE,,,,,Cathy P,,2015-08-03 23:05:24 UTC,2015-08-03 23:05:24 UTC,,,,FALSE
1065401,111,44.95389741,-93.31163401,FALSE,,,,,Cathy P,,2015-08-03 23:09:54 UTC,2015-08-03 23:09:54 UTC,,,,FALSE
1065404,213,44.95800299,-93.31165894,FALSE,,,,,Cathy P,,2015-08-03 23:13:30 UTC,2015-08-03 23:13:30 UTC,,,,FALSE
1065406,15,44.95888733,-93.30458696,FALSE,,,,,Cathy P,,2015-08-03 23:34:07 UTC,2015-08-03 23:34:07 UTC,,,,FALSE
1065408,14,44.96271529,-93.30435664,FALSE,"Fruit about 2"" dia, peel astringent but flesh sweet.",,,,Cathy P,,2015-08-03 23:44:47 UTC,2015-08-03 23:44:47 UTC,,,,FALSE
591841,"142, 179",44.968117,-93.175163,FALSE,"The oak tree grove at Newell Park features more than 150 mature, native white (Quercus alba), bur (Quercus macrocarpa), and red oaks in a 10-acre space. Most of the oak trees in this grove were well established when Newell Park was dedicated in 1908. Named after Stanford Newell, a member of the first park board, the oak savannah, or oak openings, exemplifies what most of the city looked like before development. The dense overhead canopy creates plenty of shade for a picnic on a warm summer day. The underground connection of roots and mycorrhizae (a symbiotic association between a fungus and the roots of a vascular plant) ensures the oak grove's survival by sharing water and nutrients.",,,,City of Saint Paul,,2013-04-11 06:49:26 UTC,2016-12-01 12:56:19 UTC,Public,https://fallingfruit.org/imports/136,,FALSE
591842,180,44.944855,-93.195511,FALSE,"Located on Montrose Place next to 2263 Riverwood Place, this butternut has a beautiful wide canopy and multi-stemmed form, which is common characteristic of the species. It is a true specimen due to its large size and good health. Unfortunately, most of the species in the eastern United States has been threatened by a fungal infection known as butternut canker. Due to the isolation from other butternuts, this tree remains unaffected by the butternut canker. Also known as white walnuts, butternuts are in the same family as black walnuts. White walnuts are valued more for their delicious nuts than for their wood. Butternuts are native to the southeastern portion of Minnesota.",,,,City of Saint Paul,,2013-04-11 06:49:26 UTC,2016-12-07 08:58:58 UTC,Public,https://fallingfruit.org/imports/136,,FALSE
591843,143,44.947208,-93.057274,FALSE,"This native specimen tree is located in Mounds Park across from 1027 Thorn Street. Situated atop a small hill, this basswood serves as a landmark in the western area of the park. Each spring the flowers of this basswood tree produce a pleasant fragrance that is enjoyed by not only the park visitors, but the honey bees as well. Their light wood is ideal for making musical instruments as it is easy to work with and has good acoustic properties. The basswood tree is known to have many medicinal qualities used to treat a wide range of ailments such as colds, fevers, infections, and high blood pressure.",,,,City of Saint Paul,,2013-04-11 06:49:26 UTC,2016-12-01 21:32:23 UTC,Public,https://fallingfruit.org/imports/136,,FALSE
591844,14,44.978176,-93.05201,FALSE,"Located in the backyard of 1148 Hawthorne Avenue near Lake Phalen, this apple tree is surely one of the largest in Saint Paul with a trunk diameter of 28 inches and canopy spread of nearly 40 feet. While the exact variety is unknown, the tree produces an abundance of fruit that is reported to make a delicious apple pie. Planted on the southwest corner of the house the large stature of this tree provides shade to the home and deck. This tree can be viewed from the homeowne's driveway on the east side of the property.",,,,City of Saint Paul,,2013-04-11 06:49:26 UTC,2016-12-08 12:59:40 UTC,Private,https://fallingfruit.org/imports/136,,FALSE
591845,218,44.895252,-93.173676,FALSE,"Located below the river bluffs of Crosby Farm Regional Park, this stand of Kentucky coffeetrees is unparalleled in Saint Paul for the number and size of coffeetrees in a single location. While at the northern limit of their growing range, coffeetrees are a valuable landscape tree for boulevards, parks, and residential yards exhibiting an architectural branch structure and interesting seed pods that provide exceptional winter interest. Extensive site enhancement managed by the Saint Paul Environmental Services Unit is reestablishing Crosby Farm's ecologically significant plant communities while allowing greater access to these trees.",,,,City of Saint Paul,,2013-04-11 06:49:26 UTC,2016-12-07 08:58:59 UTC,Public,https://fallingfruit.org/imports/136,,FALSE
591846,293,44.920998,-93.159943,FALSE,"This native tree is located just east of Snelling Avenue at 1490 Eleanor Avenue. The significant size of this tree, with a diameter just 6 inches shy of the current Minnesota state record, and planting location within the homeowner's yard provides beneficial shade reducing summer cooling costs. Hackberry trees are typically found in floodplain forests but are adaptable to a wide range of growing conditions in the urban environment making them ideal shade trees for the boulevard and residential yards.",,,,City of Saint Paul,,2013-04-11 06:49:26 UTC,2016-12-03 05:38:37 UTC,Private,https://fallingfruit.org/imports/136,,FALSE
591847,179,44.943684,-93.121696,FALSE,"Located at the intersection of Holly Avenue and Mackubin Street, this magnificent Bur Oak is a true landmark in the Summit-University neighborhood of Saint Paul. Photographs captured as early as 1890 reveal that this tree was already well established as the surrounding neighborhood grew and developed throughout the 1880's and 1890's. The tree's wide canopy arches over the street enriching the experiential quality of the neighborhood and providing shade to those out on a summer stroll.",,,,City of Saint Paul,,2013-04-11 06:49:26 UTC,2016-12-04 02:02:16 UTC,Public,https://fallingfruit.org/imports/136,,FALSE
665899,48,44.75810549,-93.15294659,FALSE,Lots of blackberry and raspberry canes on either side of the paved path going up the hill,June,July,FALSE,D,on both sides of the paved trail going up the hill,2014-04-12 20:44:42 UTC,2014-04-12 20:44:42 UTC,Public,,,FALSE
665900,111,44.74410419,-93.12264436,FALSE,"Black walnuts, planted by the city as shade trees, on the south side of the gravel lot, and near the lacrosse field (soon to be a tennis court)/ Green walnuts are perfect for making Nocino.",June,September,FALSE,D,Erickson Park,2014-04-12 20:49:18 UTC,2014-04-12 20:49:18 UTC,Public,,,FALSE
665901,14,44.76320498,-93.16617393,FALSE,"Apple tree, type unknown, lots of dead branches for smoking food.",,,TRUE,D,,2014-04-12 20:51:26 UTC,2014-04-12 20:51:26 UTC,Public,,,FALSE
666079,111,44.74408478,-93.12296172,FALSE,Black walnut trees along here.,,,FALSE,D,,2014-05-06 02:20:03 UTC,2014-05-06 02:20:03 UTC,Public,,,FALSE
666080,111,44.74402,-93.12280615,FALSE,Black walnuts,,,FALSE,D,,2014-05-06 02:21:13 UTC,2014-05-06 02:21:13 UTC,Public,,,FALSE
666081,122,44.7581348,-93.15291663,FALSE,"Tons of wild raspberries here, on both sides of the walking path up the hill.",June,July,FALSE,D,,2014-05-06 02:23:48 UTC,2014-05-06 02:23:48 UTC,Public,,,FALSE
1069057,126,44.74630211,-93.1415274,FALSE,Gooseberries. Couple of small shrubs around the oaks. Pick them from the sidewalk!,,,FALSE,D,,2016-01-23 18:33:35 UTC,2016-01-23 18:33:35 UTC,Public,,,FALSE
1073749,111,44.95167523,-93.32379341,FALSE,"Black Walnut. On street, highly productive, take all you want...please!",July,August,FALSE,Dan Trockman,,2016-03-11 16:25:46 UTC,2016-03-11 16:25:46 UTC,Private but overhanging,,,FALSE
1065176,1566,44.967606,-92.634308,FALSE,Group of trees in my backyard I don't harvest or care for them much (729 Regal Ridge).,,,FALSE,Daniel O'Malley,,2015-07-15 14:07:29 UTC,2017-09-20 01:31:38 UTC,Added by owner,,,FALSE
46462,62,44.95414,-93.382331,TRUE,[1x] Canada Cherry,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-09 01:34:15 UTC,,https://fallingfruit.org/imports/82,,FALSE
46463,62,44.954206,-93.382246,TRUE,[1x] Canada Cherry,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-07 04:47:27 UTC,,https://fallingfruit.org/imports/82,,FALSE
46464,62,44.954617,-93.38182,TRUE,[1x] Canada Cherry,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-07 18:50:34 UTC,,https://fallingfruit.org/imports/82,,FALSE
46465,62,44.954602,-93.381884,TRUE,[1x] Canada Cherry,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-06 14:11:40 UTC,,https://fallingfruit.org/imports/82,,FALSE
46466,114,44.953948,-93.381818,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-08 05:46:52 UTC,,https://fallingfruit.org/imports/82,,FALSE
46467,114,44.954129,-93.382127,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 23:30:49 UTC,,https://fallingfruit.org/imports/82,,FALSE
46468,114,44.953992,-93.382136,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 23:58:26 UTC,,https://fallingfruit.org/imports/82,,FALSE
46469,114,44.953931,-93.382028,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 23:34:47 UTC,,https://fallingfruit.org/imports/82,,FALSE
46470,114,44.953842,-93.38199,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-06 09:36:43 UTC,,https://fallingfruit.org/imports/82,,FALSE
46471,114,44.953724,-93.381977,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-04 03:07:38 UTC,,https://fallingfruit.org/imports/82,,FALSE
46472,114,44.953678,-93.381911,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-06 11:21:24 UTC,,https://fallingfruit.org/imports/82,,FALSE
46473,114,44.953742,-93.381876,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-06 14:54:48 UTC,,https://fallingfruit.org/imports/82,,FALSE
46474,114,44.953645,-93.382249,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-07 13:15:46 UTC,,https://fallingfruit.org/imports/82,,FALSE
46475,114,44.953674,-93.382325,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 18:58:42 UTC,,https://fallingfruit.org/imports/82,,FALSE
46476,114,44.953851,-93.382395,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-09 03:44:04 UTC,,https://fallingfruit.org/imports/82,,FALSE
46477,114,44.953895,-93.382421,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 02:53:58 UTC,,https://fallingfruit.org/imports/82,,FALSE
46478,114,44.954093,-93.38259,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 11:02:28 UTC,,https://fallingfruit.org/imports/82,,FALSE
46479,114,44.95412,-93.382523,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-02 11:27:29 UTC,,https://fallingfruit.org/imports/82,,FALSE
46480,114,44.954182,-93.382164,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-07 01:04:55 UTC,,https://fallingfruit.org/imports/82,,FALSE
46481,114,44.954235,-93.382039,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 09:17:35 UTC,,https://fallingfruit.org/imports/82,,FALSE
46482,114,44.954244,-93.381963,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-06 14:11:41 UTC,,https://fallingfruit.org/imports/82,,FALSE
46483,114,44.954177,-93.381948,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 07:50:34 UTC,,https://fallingfruit.org/imports/82,,FALSE
46484,114,44.954213,-93.381838,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-08 21:37:20 UTC,,https://fallingfruit.org/imports/82,,FALSE
46485,114,44.954268,-93.381788,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-07 16:40:59 UTC,,https://fallingfruit.org/imports/82,,FALSE
46486,114,44.954324,-93.3817,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-03 01:26:59 UTC,,https://fallingfruit.org/imports/82,,FALSE
46487,114,44.954264,-93.381628,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:41 UTC,2016-12-02 08:59:18 UTC,,https://fallingfruit.org/imports/82,,FALSE
46488,114,44.954301,-93.381073,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-01 16:15:05 UTC,,https://fallingfruit.org/imports/82,,FALSE
46489,114,44.954213,-93.380954,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-07 18:50:35 UTC,,https://fallingfruit.org/imports/82,,FALSE
46490,114,44.954014,-93.380939,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-05 15:49:34 UTC,,https://fallingfruit.org/imports/82,,FALSE
46491,114,44.953981,-93.380849,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-01 10:11:04 UTC,,https://fallingfruit.org/imports/82,,FALSE
46492,114,44.953959,-93.380913,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-07 03:44:37 UTC,,https://fallingfruit.org/imports/82,,FALSE
46493,114,44.953824,-93.381181,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-06 17:47:38 UTC,,https://fallingfruit.org/imports/82,,FALSE
46494,114,44.953926,-93.38119,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-06 09:36:44 UTC,,https://fallingfruit.org/imports/82,,FALSE
46495,114,44.953983,-93.38119,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-07 21:41:38 UTC,,https://fallingfruit.org/imports/82,,FALSE
46496,114,44.954101,-93.381371,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-01 15:31:00 UTC,,https://fallingfruit.org/imports/82,,FALSE
46497,114,44.954312,-93.379662,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-02 09:54:40 UTC,,https://fallingfruit.org/imports/82,,FALSE
46498,114,44.954753,-93.380289,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-02 17:11:09 UTC,,https://fallingfruit.org/imports/82,,FALSE
46499,114,44.954732,-93.380071,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-09 12:51:31 UTC,,https://fallingfruit.org/imports/82,,FALSE
46500,114,44.95454,-93.380039,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-08 08:51:54 UTC,,https://fallingfruit.org/imports/82,,FALSE
46501,114,44.954304,-93.379862,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-09 01:56:52 UTC,,https://fallingfruit.org/imports/82,,FALSE
46502,114,44.954206,-93.379812,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-03 14:27:28 UTC,,https://fallingfruit.org/imports/82,,FALSE
46503,114,44.954246,-93.380025,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-06 05:25:38 UTC,,https://fallingfruit.org/imports/82,,FALSE
46504,114,44.954138,-93.380141,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-01 09:09:05 UTC,,https://fallingfruit.org/imports/82,,FALSE
46505,114,44.954233,-93.380105,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-07 23:05:50 UTC,,https://fallingfruit.org/imports/82,,FALSE
46506,114,44.954333,-93.380221,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-06 00:51:19 UTC,,https://fallingfruit.org/imports/82,,FALSE
46507,114,44.954407,-93.380282,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-06 16:19:46 UTC,,https://fallingfruit.org/imports/82,,FALSE
46508,114,44.954737,-93.380309,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-02 10:06:56 UTC,,https://fallingfruit.org/imports/82,,FALSE
46509,114,44.954678,-93.379264,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-02 23:59:38 UTC,,https://fallingfruit.org/imports/82,,FALSE
46510,114,44.95452,-93.379148,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-05 10:24:51 UTC,,https://fallingfruit.org/imports/82,,FALSE
46511,114,44.954488,-93.379052,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-03 10:38:12 UTC,,https://fallingfruit.org/imports/82,,FALSE
46512,114,44.954543,-93.378912,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-04 04:31:47 UTC,,https://fallingfruit.org/imports/82,,FALSE
46513,114,44.954021,-93.379516,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-09 03:21:43 UTC,,https://fallingfruit.org/imports/82,,FALSE
46514,114,44.953998,-93.379599,TRUE,[1x] Crabapple,,,,Heritage Shade Tree Consultants,,2013-02-17 05:11:42 UTC,2016-12-03 08:53:42 UTC,,https://fallingfruit.org/imports/82,,FALSE
